EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,GT_x,GT_y,GT_z,cov
226,1567043454.07871,8,21394991.1371659,19,-9963050.94546977,3989258.32846052,22035034.0817317,1,0.000602314504910108,-2704187.80984877,-4260166.27517065,3888218.210427,0.745335235584
226,1567043454.07871,9,23239766.0054607,33,5605562.27841902,15563532.1439853,-4460112.48110014,1,0.000602314504910108,-2704187.80984877,-4260166.27517065,3888218.210427,1.5724658404
226,1567043454.07871,16,24502919.2268017,31,-25576439.5441871,-9749582.56866263,10077285.5727111,1,0.000602314504910108,-2704187.80984877,-4260166.27517065,3888218.210427,2.6060290624
226,1567043454.07871,21,20731018.7358763,32,-17317508.5943249,10071033.1948536,5729085.24985338,1,0.000602314504910108,-2704187.80984877,-4260166.27517065,3888218.210427,0.704063637225
226,1567043454.07871,107,37493083.8391921,37,4086739.67018436,32233746.4895176,106752.403925608,4,0.000602314504910108,-2704187.80984877,-4260166.27517065,3888218.210427,0.911100794256
226,1567043454.07871,114,37109464.4153355,28,-1634952.37781285,31950435.1945513,-3280549.82112446,4,0.000602314504910108,-2704187.80984877,-4260166.27517065,3888218.210427,0.886201952689
226,1567043454.07871,132,22065646.4658579,35,-12394449.1036448,8800896.17334552,18532805.5247121,4,0.000602314504910108,-2704187.80984877,-4260166.27517065,3888218.210427,0.642299662096
226,1567043454.07871,135,22707104.6819829,41,-927535.52999526,18185803.1112381,3205847.34158527,4,0.000602314504910108,-2704187.80984877,-4260166.27517065,3888218.210427,0.798143905321
227,1567043455.07019,4,24027391.6718065,13,-3869659.3336102,11846086.4556395,-13658556.8434206,1,0.000602825165306458,-2704188.98486527,-4260162.7472854,3888221.22392376,-1
227,1567043455.07019,8,21395534.6400018,18,-9964153.79288292,3986882.1947995,22036127.8219717,1,0.000602825165306458,-2704188.98486527,-4260162.7472854,3888221.22392376,0.745502730625
227,1567043455.07019,9,23240327.0967558,27,5604998.63729268,15562956.2725,-4463145.5721574,1,0.000602825165306458,-2704188.98486527,-4260162.7472854,3888221.22392376,1.5728420569
227,1567043455.07019,16,24503406.0264079,23,-25577477.3924792,-9750027.17301099,10074368.8793952,1,0.000602825165306458,-2704188.98486527,-4260162.7472854,3888221.22392376,2.6065133809
227,1567043455.07019,21,20731076.8543064,25,-17317519.2694437,10070473.7326885,5732228.75490187,1,0.000602825165306458,-2704188.98486527,-4260162.7472854,3888221.22392376,0.704115661456
227,1567043455.07019,107,37493240.8854416,37,4086730.10307068,32233748.7485334,106765.756780006,4,0.000602825165306458,-2704188.98486527,-4260162.7472854,3888221.22392376,0.911190520969
227,1567043455.07019,114,37109883.9566266,28,-1633722.89371987,31950176.1378549,-3283036.01105031,4,0.000602825165306458,-2704188.98486527,-4260162.7472854,3888221.22392376,0.886367643841
227,1567043455.07019,132,22066055.9502011,31,-12394493.4651267,8798944.8010896,18534893.0953418,4,0.000602825165306458,-2704188.98486527,-4260162.7472854,3888221.22392376,0.642432707361
227,1567043455.07019,135,22706965.2116651,41,-927660.122935188,18185609.3780491,3208952.50686992,4,0.000602825165306458,-2704188.98486527,-4260162.7472854,3888221.22392376,0.798161773201
228,1567043456.06478,4,24028095.2204419,12,-3870505.61009723,11844343.5653092,-13660832.1779953,1,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,-1
228,1567043456.06478,8,21396077.8428448,18,-9965256.51786016,3984505.89768553,22037221.6346341,1,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,0.745670244484
228,1567043456.06478,9,23240889.5060396,24,5604435.1312459,15562379.9764163,-4466178.02378242,1,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,1.5732434041
228,1567043456.06478,16,24503905.5649687,21,-25578514.5979874,-9750471.72904965,10071452.5193955,1,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,2.6070300369
228,1567043456.06478,21,20731133.6987392,25,-17317529.4346236,10069913.8449948,5735372.68079139,1,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,0.704167687609
228,1567043456.06478,107,37493397.5266914,37,4086720.8492929,32233750.9037259,106779.629892989,4,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,0.911284070544
228,1567043456.06478,113,38300587.5469795,29,-25990111.2781948,20509609.9233927,-13355253.9977784,4,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,1.1867269969
228,1567043456.06478,114,37110307.2589101,12,-1632493.13423238,31949916.7928079,-3285521.66217596,4,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,-1
228,1567043456.06478,132,22066460.3125502,37,-12394537.6399811,8796993.08965643,18536980.8654472,4,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,0.642565766404
228,1567043456.06478,135,22706825.8153536,37,-927784.422716217,18185415.195093,3212058.153364,4,0.000603385907988654,-2704189.89693859,-4260159.13101704,3888224.29528622,0.798179641281
229,1567043457.07366,4,24028797.7350045,12,-3871350.11684306,11842600.2454741,-13663106.0264049,1,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,-1
229,1567043457.07366,7,21100884.9713546,36,-1812048.5040288,11076247.8230838,18088159.3520883,1,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,0.679419384361
229,1567043457.07366,8,21396621.447835,18,-9966357.46694326,3982129.3331418,22038316.1697626,1,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,0.745841231641
229,1567043457.07366,9,23241454.2333284,20,5603873.41368998,15561803.1517225,-4469209.18583243,1,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,1.5736197136
229,1567043457.07366,16,24504401.760922,19,-25579549.5072841,-9750916.34089321,10068537.1426854,1,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,2.6075467441
229,1567043457.07366,21,20731188.625174,23,-17317537.4364678,10069353.4277069,5738517.67752975,1,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,0.7042230724
229,1567043457.07366,107,37493554.3781913,28,4086713.5622982,32233752.8510457,106794.673332608,4,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,0.911379534244
229,1567043457.07366,113,38300414.9661292,36,-25989761.3038569,20511115.3983934,-13352831.94333,4,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,1.1866616356
229,1567043457.07366,114,37110729.7024119,14,-1631261.44591128,31949657.0553623,-3288006.12445815,4,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,-1
229,1567043457.07366,115,37509008.8238372,11,1753566.76974686,18259868.3757805,33322058.9214489,4,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,-1
229,1567043457.07366,132,22066868.6888683,29,-12394579.9747933,8795040.9351,18539069.4849948,4,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,0.642702045969
229,1567043457.07366,135,22706687.4281649,23,-927906.775939675,18185220.4583264,3215164.93106902,4,0.000603936453908996,-2704189.78055857,-4260155.79734792,3888227.72624553,0.798201083241
230,1567043458.0597,1,21657176.6229118,30,-13660869.9369627,12508525.7497894,-3856424.05327258,1,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,0.948358502569
230,1567043458.0597,4,24029497.4907598,12,-3872192.88625973,11840857.2947366,-13665378.9532635,1,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,-1
230,1567043458.0597,7,21100670.0635357,14,-1813515.70646729,11077718.826385,18086106.4899732,1,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,-1
230,1567043458.0597,8,21397164.3584646,18,-9967456.67251608,3979753.29978243,22039410.8626893,1,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,0.746017420729
230,1567043458.0597,9,23242016.8360021,19,5603313.45219055,15561226.5970013,-4472239.62293738,1,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,1.5739960681
230,1567043458.0597,16,24504892.5469919,16,-25580582.1527288,-9751360.21002989,10065622.1846573,1,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,2.6080635025
230,1567043458.0597,21,20731239.0923205,33,-17317543.3074156,10068793.2793608,5741663.180427,1,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,0.704281816225
230,1567043458.0597,106,37448599.8272382,36,-34626997.4090606,14846913.2604428,1716817.31916638,4,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,0.916088265625
230,1567043458.0597,113,38300242.6118758,34,-25989409.1772118,20512621.4141705,-13350409.2124625,4,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,1.1865962761
230,1567043458.0597,114,37111153.664543,15,-1630027.86118173,31949397.7240811,-3290489.96251302,4,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,0.886876111081
230,1567043458.0597,115,37509141.9621637,15,1752644.56598511,18259230.2654188,33322666.7719998,4,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,0.766078317081
230,1567043458.0597,135,22706551.1046264,21,-928027.215042335,18185025.9663113,3218272.27526761,4,0.000604490995304127,-2704189.78070649,-4260152.57873048,3888231.1945259,0.798227886096
231,1567043459.07373,1,21656775.672707,38,-13661451.2190271,12508891.7573886,-3853262.71107873,1,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.94828644
231,1567043459.07373,4,24030198.1019199,14,-3873034.5476819,11839114.8984076,-13667651.858385,1,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,-1
231,1567043459.07373,7,21100445.0775515,29,-1814981.3654462,11079190.4906461,18084052.9745141,1,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.679559517316
231,1567043459.07373,8,21397708.1944026,20,-9968554.76389016,3977377.98291981,22040504.8134963,1,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.746195358276
231,1567043459.07373,9,23242573.2048807,16,5602754.61737617,15560650.4975136,-4475270.23496448,1,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,1.5743975625
231,1567043459.07373,16,24505384.961778,14,-25581613.1635876,-9751803.15125744,10062706.7455515,1,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,-1
231,1567043459.07373,21,20731289.7951074,34,-17317547.6768433,10068233.5851831,5744808.28947696,1,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.7043405625
231,1567043459.07373,106,37448757.337333,36,-34626992.3898328,14846917.4358466,1716825.8676164,4,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.916187809329
231,1567043459.07373,108,36565158.5410846,35,-15019851.5618225,29828571.9247035,715896.060820192,4,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.719855524249
231,1567043459.07373,113,38300065.1394194,34,-25989055.5275865,20514128.1559521,-13347986.7050355,4,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,1.1865527041
231,1567043459.07373,114,37111578.7262627,15,-1628793.009395,31949138.9842025,-3292974.07622058,4,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.887049399889
231,1567043459.07373,115,37509285.3449459,17,1751723.57412442,18258593.0676026,33323274.1543236,4,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.766192104976
231,1567043459.07373,132,22067684.4343926,38,-12394659.8509193,8791137.87760921,18543246.6785153,4,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.642982667044
231,1567043459.07373,135,22706412.8442865,27,-928146.369400701,18184831.9042835,3221379.28605425,4,0.000605042222714113,-2704190.30542812,-4260149.35021791,3888234.3213201,0.798254689401
232,1567043460.05414,1,21656372.0951071,36,-13662030.714779,12509258.6264166,-3850102.37159531,1,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.948220222756
232,1567043460.05414,4,24030894.502696,15,-3873874.89069644,11837373.4181873,-13669925.5582692,1,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,2.4712154401
232,1567043460.05414,7,21100225.8897329,33,-1816445.27043479,11080663.1774015,18081997.9893517,1,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.679630413609
232,1567043460.05414,8,21398249.7422505,36,-9969651.53062252,3975003.7442685,22041597.2056636,1,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.746371589184
232,1567043460.05414,9,23243143.3133768,14,5602197.11969281,15560075.2150065,-4478301.83815648,1,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,-1
232,1567043460.05414,16,24505879.9249882,12,-25582642.3293755,-9752244.80294264,10059790.0089292,1,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,-1
232,1567043460.05414,21,20731344.750452,35,-17317550.3343553,10067674.7068394,5747952.18806128,1,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.704400989796
232,1567043460.05414,106,37448914.7715148,37,-34626985.8551276,14846922.7482208,1716833.29676995,4,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.916287358441
232,1567043460.05414,108,36565310.955075,36,-15019849.9126907,29828573.8682489,715968.622504616,4,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.719962432036
232,1567043460.05414,111,38094046.4311328,28,-10683814.1376057,26071478.5543234,-17411344.1772648,4,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,1.3516155081
232,1567043460.05414,112,37037096.3449552,37,-15334546.9952904,13002834.9827886,33901521.2195583,4,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.706038548121
232,1567043460.05414,113,38299894.6312113,32,-25988700.1445564,20515635.9853193,-13345565.2376686,4,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,1.1864873476
232,1567043460.05414,114,37112001.2648494,15,-1627556.68011688,31948881.1974014,-3295459.2821069,4,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.887230241041
232,1567043460.05414,132,22068095.5178776,39,-12394697.8111797,8789187.5216929,18545333.5359866,4,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.6431238025
232,1567043460.05414,133,25725446.4168366,30,-16087538.6883998,-11491223.7378015,24408697.7002677,4,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,2.13598225
232,1567043460.05414,135,22706284.2923744,24,-928264.028612581,18184638.6339293,3224485.14674229,4,0.000605755344456671,-2704190.2970371,-4260145.26887056,3888235.97877789,0.798286853961
233,1567043461.07355,1,21655979.474279,36,-13662611.96445,12509624.1206739,-3846942.2229592,1,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,0.9481501129
233,1567043461.07355,4,24031592.9397555,14,-3874717.45553292,11835630.6180341,-13672199.2407443,1,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,-1
233,1567043461.07355,7,21100006.871765,33,-1817910.96168246,11082134.650482,18079942.3465638,1,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,0.6797013136
233,1567043461.07355,8,21398791.4784232,34,-9970750.51292411,3972628.3477799,22042688.8512344,1,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,0.746549568961
233,1567043461.07355,16,24506371.0119068,13,-25583673.1903066,-9752687.40127147,10056872.7868658,1,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,-1
233,1567043461.07355,21,20731402.8829031,34,-17317554.8202308,10067114.408177,5751095.68819804,1,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,0.704464776976
233,1567043461.07355,27,23605420.9713536,27,-15493794.5820181,-8345176.63531047,23082266.6505693,1,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,1.5954721344
233,1567043461.07355,106,37449069.4725793,35,-34626981.3451735,14846926.9614298,1716840.41870145,4,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,0.916386912961
233,1567043461.07355,108,36565463.468936,35,-15019850.2884546,29828574.7128443,716040.882292246,4,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,0.7200710449
233,1567043461.07355,111,38094491.1144942,27,-10682867.5419812,26070640.0583931,-17413421.7107505,4,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,1.3518480361
233,1567043461.07355,112,37037213.6203914,36,-15335640.3455917,13002638.6882654,33901127.005739,4,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,0.706147786276
233,1567043461.07355,114,37112426.7077199,14,-1626322.41362573,31948622.1275525,-3297944.76803842,4,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,-1
233,1567043461.07355,132,22068501.7756648,39,-12394737.923031,8787235.83209831,18547419.7738337,4,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,0.6432681616
233,1567043461.07355,133,25726178.7819618,30,-16087484.2485238,-11493839.1822921,24408528.0702165,4,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,2.1366253584
233,1567043461.07355,135,22706157.8526787,22,-928383.732958695,18184443.9191135,3227590.66942718,4,0.000606192987609108,-2704192.97856217,-4260142.32691971,3888236.74532599,0.798317232196
234,1567043462.05181,1,21655575.253491,36,-13663193.5379815,12509987.6550889,-3843783.05122928,1,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,0.948087795204
234,1567043462.05181,4,24032293.0834322,15,-3875560.81207929,11833885.9129507,-13674473.691995,1,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,2.4726619009
234,1567043462.05181,7,21099788.0422966,33,-1819377.00905049,11083604.3247755,18077885.259962,1,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,0.679777164196
234,1567043462.05181,21,20731453.3680552,34,-17317559.7043887,10066552.1041093,5754238.00370478,1,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,0.704528567044
234,1567043462.05181,106,37449222.3369702,37,-34626977.4298385,14846929.4904221,1716846.44718158,4,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,0.916490302225
234,1567043462.05181,108,36565617.5156436,38,-15019851.2589822,29828573.8734384,716112.05395312,4,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,0.720181363225
234,1567043462.05181,112,37037337.4720399,36,-15336734.3203522,13002440.8707682,33900731.5291446,4,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,0.706260394449
234,1567043462.05181,114,37112851.6446637,14,-1625088.77980209,31948361.1896067,-3300431.32025981,4,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,-1
234,1567043462.05181,115,37509693.3374708,31,1748959.94201326,18256681.8259623,33325090.2430043,4,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,0.766542274576
234,1567043462.05181,132,22068910.4353863,39,-12394778.7563737,8785282.2238649,18549504.605739,4,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,0.6434125369
234,1567043462.05181,133,25726910.4212876,34,-16087430.5793266,-11496456.2943651,24408356.9274177,4,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,2.1372978025
234,1567043462.05181,135,22706039.3291777,20,-928504.052353369,18184247.1747942,3230695.06776325,4,0.000606802916413493,-2704196.64966502,-4260140.90200698,3888235.68276434,0.798351185025
235,1567043463.06677,4,24032996.3907905,15,-3876403.46414328,11832139.2488147,-13676748.7068534,1,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,2.47338529
235,1567043463.06677,8,21399884.1846702,35,-9972949.33756614,3967872.27228354,22044867.7488867,1,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,0.746914234564
235,1567043463.06677,21,20731504.4140372,33,-17317563.4906727,10065987.7404485,5757379.33953566,1,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,0.704595717604
235,1567043463.06677,27,23606914.138084,29,-15495791.1861557,-8350353.93441362,23081257.448814,1,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,1.5964069801
235,1567043463.06677,106,37449377.6100293,36,-34626972.612916,14846930.2810096,1716851.58731778,4,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,0.9165956121
235,1567043463.06677,108,36565766.6171117,34,-15019851.3280667,29828571.295843,716182.342595786,4,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,0.720293387401
235,1567043463.06677,112,37037452.1908092,37,-15337827.4233988,13002241.4761026,33900334.9948635,4,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,0.706374692521
235,1567043463.06677,114,37113275.8363861,14,-1623854.2824655,31948098.3293808,-3302918.73365172,4,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,-1
235,1567043463.06677,115,37509834.8594477,32,1748038.37539327,18256041.7923648,33325693.5553069,4,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,0.766664852836
235,1567043463.06677,118,39410681.3911095,29,-14181557.600709,21456542.9412851,-23421228.347261,4,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,1.9427620689
235,1567043463.06677,132,22069318.7272917,38,-12394818.8150352,8783326.64283054,18551588.2367909,4,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,0.643561741729
235,1567043463.06677,133,25727644.1592749,34,-16087376.1846,-11499075.1281231,24408184.4769839,4,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,2.1379703524
235,1567043463.06677,135,22705910.4943312,20,-928623.490646174,18184048.3467766,3233798.54698916,4,0.000607377962093719,-2704199.83512348,-4260141.1909654,3888233.19237561,0.798388712676
236,1567043464.07965,4,24033692.2116238,14,-3877244.28680631,11830390.8049636,-13679023.6223922,1,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,-1
236,1567043464.07965,7,21099352.4762962,33,-1822304.55852556,11086538.2935277,18073768.0337758,1,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,0.679937123889
236,1567043464.07965,21,20731558.2954146,34,-17317565.0541662,10065421.4965265,5760520.3585596,1,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,0.704666229136
236,1567043464.07965,106,37449531.3184132,35,-34626965.7694388,14846929.5125349,1716856.50206985,4,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,0.916706672704
236,1567043464.07965,108,36565917.0529384,36,-15019849.3707411,29828567.1594007,716252.411178268,4,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,0.720407117824
236,1567043464.07965,112,37037572.9062801,36,-15338918.5296856,13002040.6836254,33899938.0658776,4,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,0.706495724089
236,1567043464.07965,114,37113698.6506301,32,-1622617.79667302,31947833.7262224,-3305406.3452461,4,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,0.887955674596
236,1567043464.07965,121,38164402.1765509,23,-8229300.76543677,27987886.8022122,-15403833.6114099,4,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,1.2402163225
236,1567043464.07965,132,22069728.1759151,39,-12394856.9740819,8781369.26839189,18553671.3299004,4,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,0.643715777761
236,1567043464.07965,133,25728382.0666652,28,-16087319.9393756,-11501695.5041459,24408011.3818792,4,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,2.1386722564
236,1567043464.07965,135,22705765.1848259,22,-928740.922921123,18183847.6144048,3236901.77007143,4,0.000607795834937881,-2704201.56710479,-4260143.05581439,3888230.04611771,0.798422667025
237,1567043465.07173,4,24034387.8046393,14,-3878082.89047348,11828641.2123275,-13681297.5170422,1,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,-1
237,1567043465.07173,8,21400973.7893378,33,-9975141.5545459,3963110.1781099,22047044.2457599,1,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.747294549444
237,1567043465.07173,21,20731612.6192872,33,-17317564.0053262,10064854.003155,5763661.98220078,1,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.704738423169
237,1567043465.07173,106,37449683.8795363,35,-34626956.5098135,14846927.8158293,1716862.11290371,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.916819655049
237,1567043465.07173,107,37494835.4835449,29,4086685.64242125,32233763.9270333,106902.941417783,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.912225561025
237,1567043465.07173,108,36566067.5473087,34,-15019844.9974118,29828562.0949428,716323.18116645,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.720522554896
237,1567043465.07173,109,38521384.2301927,28,-39895721.0341123,4810629.45750181,1791375.91516194,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,1.3136598225
237,1567043465.07173,111,38096306.4654192,28,-10679075.5734926,26067268.6403016,-17421737.5883857,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,1.3528713969
237,1567043465.07173,112,37037691.2290073,36,-15340007.2496261,13001839.1241664,33899541.6636433,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.706615084816
237,1567043465.07173,114,37114122.0624745,31,-1621378.93286633,31947568.0109698,-3307893.23354725,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.888138492921
237,1567043465.07173,115,37510117.2132455,31,1746201.43224181,18254758.0907062,33326899.9289157,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.766915293169
237,1567043465.07173,132,22070140.0676836,38,-12394892.8439536,8779410.73143261,18555754.8064863,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.643868227396
237,1567043465.07173,135,22705597.0790168,37,-928855.959636282,18183645.6085114,3240005.65848467,4,0.000608321867426766,-2704201.41830983,-4260145.89030639,3888227.16555023,0.798460196356
238,1567043466.03584,1,21653984.4858269,20,-13665502.1865894,12511426.4398433,-3831146.95202601,1,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,0.947836597761
238,1567043466.03584,4,24035081.2465429,14,-3878921.2713822,11826892.290922,-13683569.9998015,1,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,-1
238,1567043466.03584,7,21098922.2574827,31,-1825223.87511635,11089469.2794585,18069651.6604973,1,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,0.680105349225
238,1567043466.03584,9,23246512.6669924,28,5598848.2022151,15556589.1899228,-4496497.82727,1,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,1.5771843396
238,1567043466.03584,21,20731664.9491677,32,-17317562.3404172,10064287.080284,5766804.60138475,1,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,0.704812299961
238,1567043466.03584,30,23878848.8801593,19,9808680.07513105,2673310.23256634,22779254.8746875,1,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,1.6092444736
238,1567043466.03584,106,37449836.4460912,32,-34626946.8302538,14846927.0108621,1716868.81078674,4,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,0.916919238481
238,1567043466.03584,107,37495001.7671997,28,4086686.25548567,32233762.2649119,106916.505772423,4,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,0.912343997889
238,1567043466.03584,108,36566220.6945636,29,-15019840.2042924,29828557.9224387,716395.043526773,4,0.000608748728530401,-2704201.32410624,-4260147.89259304,3888225.0110796,0.720643094649
